,ZIPCODE,geometry,VENDOR TYPE
6275,11368,POINT (1022210.5898871849 212398.55438531647),GROCERY SUPERMARKET
6276,11368,POINT (1020738.1155758549 214494.8534506177),GROCERY SUPERMARKET
6277,11368,POINT (1023263.4792186497 213944.9894767335),GROCERY SUPERMARKET
6278,11368,POINT (1020429.8953675621 212355.75331824477),GROCERY SUPERMARKET
6279,11368,POINT (1021732.1916622052 207843.65124616027),PHARMACY
6280,11368,POINT (1024472.2643572203 213287.52460459253),TOBACCO RETAIL
6281,11368,POINT (1023406.9966288015 212576.7968478566),GROCERY SUPERMARKET
6282,11368,POINT (1021154.4302011816 214182.1471875722),GROCERY SUPERMARKET
6283,11368,POINT (1024510.2430582382 212442.34103664788),GROCERY SUPERMARKET
6284,11368,POINT (1024481.4617002846 209910.17393038393),GROCERY SUPERMARKET
6285,11368,POINT (1020522.3881044614 212206.5146467483),GROCERY SUPERMARKET
6286,11368,POINT (1024957.4768754105 211095.04796987676),GROCERY SUPERMARKET
6287,11368,POINT (1023066.2741303013 213740.64868379978),CONVENIENCE STORE
6288,11368,POINT (1022869.8870058381 214931.70042904682),GROCERY SUPERMARKET
6289,11368,POINT (1022025.5289334194 211316.19722764264),GROCERY SUPERMARKET
6290,11368,POINT (1023803.7469421733 207650.1974395455),GROCERY SUPERMARKET
6291,11368,POINT (1022222.191639792 213844.9749787282),GROCERY SUPERMARKET
6292,11368,POINT (1028041.4491639081 217022.6756394902),GROCERY SUPERMARKET
6293,11368,POINT (1027795.0076695792 216433.807110415),GROCERY SUPERMARKET
6294,11368,POINT (1024316.8693618355 212926.58320728483),GROCERY SUPERMARKET
6295,11368,POINT (1024188.0604589275 213243.34006236107),GROCERY SUPERMARKET
6296,11368,POINT (1021010.4742852055 215209.35052292526),GROCERY SUPERMARKET
6297,11368,POINT (1021979.1414489257 215309.2154591143),GROCERY SUPERMARKET
6298,11368,POINT (1020991.3187131132 213413.16621444785),GROCERY SUPERMARKET
6299,11368,POINT (1021533.3029582038 211748.98417003464),GROCERY SUPERMARKET
6300,11368,POINT (1022014.9672574985 207953.40003734268),CONVENIENCE STORE
6301,11368,POINT (1023022.8390208075 211448.93066826725),GROCERY SUPERMARKET
6302,11368,POINT (1020582.577640564 213266.82361345648),GROCERY SUPERMARKET
6303,11368,POINT (1021258.9594788004 213584.81473050622),GROCERY SUPERMARKET
6304,11368,POINT (1023128.4157307693 213336.34855378524),GROCERY SUPERMARKET
6305,11368,POINT (1022639.5686291312 213936.71153499724),GROCERY SUPERMARKET
6306,11368,POINT (1021479.6944451083 210389.94591948722),GROCERY SUPERMARKET
6307,11368,POINT (1023109.3142528356 212633.14957358222),GROCERY SUPERMARKET
6308,11368,POINT (1023275.7826301543 210611.37355765127),BAR/LOUNGE
6309,11368,POINT (1022231.9265908813 212580.74680529893),GROCERY SUPERMARKET
6310,11368,POINT (1026035.2033493995 208451.83155157114),CONVENIENCE/GAS
6311,11368,POINT (1021559.9812470756 213687.2880812888),GROCERY SUPERMARKET
6312,11368,POINT (1022138.2978761481 214686.45688304806),GROCERY SUPERMARKET
6313,11368,POINT (1024381.7330154252 210398.21968351788),GROCERY SUPERMARKET
6314,11368,POINT (1021011.6293606918 210061.33089580786),GROCERY SUPERMARKET
6315,11368,POINT (1023976.8799175527 209049.5158061316),GROCERY SUPERMARKET
6316,11368,POINT (1023211.5931387962 211055.7509126723),GROCERY SUPERMARKET
6317,11368,POINT (1024535.5410509405 213389.64201775528),GROCERY SUPERMARKET
6318,11368,POINT (1023340.3009376753 210454.81735933627),CONVENIENCE STORE
6319,11368,POINT (1021600.6973064303 214226.56041000533),DELICATESSEN
6320,11368,POINT (1022532.4510459037 211590.24558386885),GROCERY SUPERMARKET
6321,11368,POINT (1020843.8694408478 210849.17778375838),GAS STATION
6322,11368,POINT (1022971.0480073758 214214.12640193207),CONVENIENCE/GAS
6323,11368,POINT (1023486.9634610177 215388.11971859762),GROCERY SUPERMARKET
6324,11368,POINT (1022739.4614903148 214017.01679154127),GROCERY SUPERMARKET
6325,11368,POINT (1021862.794291199 213516.51324105708),GROCERY SUPERMARKET
6326,11368,POINT (1021461.8622093855 211719.74104976704),GROCERY SUPERMARKET
6327,11368,POINT (1021594.9749157118 213629.04464612514),CONVENIENCE STORE
6328,11368,POINT (1024584.7563768426 208788.1968865011),OTHER
6329,11368,POINT (1019805.1731500812 213808.51605200538),GROCERY SUPERMARKET
6330,11368,POINT (1022693.4294348581 212290.01858096066),BAR/LOUNGE
6331,11368,POINT (1023123.2200978594 210359.73976384787),CONVENIENCE STORE
6332,11368,POINT (1021805.8249425328 210936.9560077241),CONVENIENCE STORE
6333,11368,POINT (1024250.1219931148 213083.13292283434),GROCERY SUPERMARKET
6334,11368,POINT (1023815.0796646974 211585.00381709842),GROCERY SUPERMARKET
6335,11368,POINT (1023698.6031763528 208743.02550043582),GROCERY SUPERMARKET
6336,11368,POINT (1023976.8799175527 209049.5158061316),CONVENIENCE STORE
6337,11368,POINT (1022399.1500427286 212839.69657597816),DELICATESSEN
6338,11371,POINT (1015616.1829248935 219665.04868361392),STATIONERY STORE
6339,11371,POINT (1015616.1829248935 219665.04868361392),CONVENIENCE STORE
6340,11371,POINT (1015616.1829248935 219665.04868361392),STAND
6341,11371,POINT (1016010.2313062998 220219.35674718078),GROCERY SUPERMARKET
6342,11371,POINT (1016010.2313062998 220219.35674718078),GROCERY SUPERMARKET
6343,11371,POINT (1016010.2313062998 220219.35674718078),GROCERY SUPERMARKET
6344,11370,POINT (1016369.5559357131 217879.28951548893),GROCERY SUPERMARKET
6345,11370,POINT (1011700.5741962295 219029.8187107837),GROCERY SUPERMARKET
6346,11370,POINT (1015536.4445847976 215813.7652247271),DISCOUNT STORE
6347,11370,POINT (1014398.7062900786 217152.47144951863),GROCERY SUPERMARKET
6348,11370,POINT (1015384.8073042304 215890.06774440024),GROCERY SUPERMARKET
6349,11370,POINT (1014215.533123041 215711.76966128658),GROCERY SUPERMARKET
6350,11370,POINT (1014132.8391314076 216150.81572346445),GROCERY SUPERMARKET
6351,11370,POINT (1016043.0508197657 215887.28733175492),GROCERY SUPERMARKET
6352,11370,POINT (1014072.3709035254 215635.19451109658),GROCERY SUPERMARKET
6353,11370,POINT (1014492.5699016872 220045.99463382963),GROCERY SUPERMARKET
6354,11370,POINT (1015642.7238636462 217928.5543711678),GROCERY SUPERMARKET
6355,11370,POINT (1014003.7511311561 219979.8095041284),GROCERY SUPERMARKET
6356,11370,POINT (1013836.5995853216 218048.63682231412),GROCERY SUPERMARKET
6357,11370,POINT (1014370.4254980985 214453.31707013634),CONVENIENCE/GAS
6358,11370,POINT (1015262.7215365169 214520.02118086815),GROCERY SUPERMARKET
6359,11370,POINT (1016475.4340911997 214689.19392493519),GROCERY SUPERMARKET
6360,11370,POINT (1014569.5928843643 214479.07966528746),GROCERY SUPERMARKET
6361,11370,POINT (1015441.1086848412 214542.11522763094),GROCERY SUPERMARKET
6362,11370,POINT (1015525.3210618132 214553.1561409593),CONVENIENCE STORE
6363,11372,POINT (1017976.0340446037 212017.0342953227),GROCERY SUPERMARKET
6364,11372,POINT (1018494.6674390683 212061.47566388565),GROCERY SUPERMARKET
6365,11372,POINT (1019674.5919625078 213680.8133652461),CONVENIENCE STORE
6366,11372,POINT (1016429.6433821198 211814.55995275074),CONVENIENCE STORE
6367,11372,POINT (1016961.2891264926 211765.09514235726),STAND
6368,11372,POINT (1018960.6803567702 212863.68388015358),GROCERY SUPERMARKET
6369,11372,POINT (1014111.3733360964 211534.69389643092),CONVENIENCE STORE
6370,11372,POINT (1014557.7009666981 212249.3473721258),CONVENIENCE STORE
6371,11372,POINT (1014287.7032984293 211454.76455200984),GROCERY SUPERMARKET
6372,11372,POINT (1019366.5625726175 214981.04128545313),BAR/LOUNGE
6373,11372,POINT (1016394.2144907475 212419.3027255246),GROCERY SUPERMARKET
6374,11372,POINT (1018978.5267232936 212775.1645586198),GROCERY SUPERMARKET
6375,11372,POINT (1016138.5736301431 212340.63547171248),GROCERY SUPERMARKET
6376,11372,POINT (1019779.2949615248 212941.3662709183),GROCERY SUPERMARKET
6377,11372,POINT (1015160.9588789542 211550.5895597336),CONVENIENCE STORE
6378,11372,POINT (1019623.1191559109 212875.55790659887),GROCERY SUPERMARKET
6379,11372,POINT (1017539.6896567465 212577.50689664987),GROCERY SUPERMARKET
6380,11372,POINT (1019530.7979805006 212161.337834973),GROCERY SUPERMARKET
6381,11372,POINT (1015833.7774703244 212342.05385366973),GROCERY SUPERMARKET
6382,11372,POINT (1014313.6624713315 211534.95891580448),GROCERY SUPERMARKET
6383,11372,POINT (1014920.3295320596 212300.8014313739),GROCERY SUPERMARKET
6384,11372,POINT (1018485.1356726477 212134.3414714652),GROCERY SUPERMARKET
6385,11372,POINT (1013344.6849866918 214080.44849326662),GROCERY SUPERMARKET
6386,11372,POINT (1014808.6905287544 212282.44471972686),GROCERY SUPERMARKET
6387,11372,POINT (1014880.5919030607 211510.1531903962),GROCERY SUPERMARKET
6388,11372,POINT (1016626.2190303731 212494.240245407),STAND
6389,11372,POINT (1013710.4499415726 212885.8765633873),GROCERY SUPERMARKET
6390,11372,POINT (1018037.2904537119 214793.33059315948),GROCERY SUPERMARKET
6391,11372,POINT (1013892.1331168489 212803.9116456025),GROCERY SUPERMARKET
6392,11372,POINT (1017858.3500514147 214771.2319911929),GROCERY SUPERMARKET
6393,11372,POINT (1016065.8849856772 214517.4269648625),CONVENIENCE STORE
6394,11372,POINT (1014303.3942045472 212212.59935983992),CONVENIENCE STORE
6395,11372,POINT (1014119.4093302975 211534.70378436995),GROCERY SUPERMARKET
6396,11372,POINT (1015665.4114337217 211635.03368792383),GROCERY SUPERMARKET
6397,11372,POINT (1018245.9532869199 211980.9790684605),GROCERY SUPERMARKET
6398,11372,POINT (1014067.1140615847 211490.93964219032),CONVENIENCE STORE
6399,11372,POINT (1013688.7702098195 211344.73504297918),GROCERY SUPERMARKET
6400,11372,POINT (1014015.1049180999 212084.71754899016),GROCERY SUPERMARKET
6401,11372,POINT (1015563.2945609322 212389.06806356984),GROCERY SUPERMARKET
6402,11374,POINT (1023204.2907474473 199725.02243420776),GROCERY SUPERMARKET
6403,11374,POINT (1022763.6993228557 205018.04807860317),GROCERY SUPERMARKET
6404,11374,POINT (1022026.8982571134 206346.7102168352),GROCERY SUPERMARKET
6405,11374,POINT (1023863.150078231 206065.45091821416),GROCERY SUPERMARKET
6406,11374,POINT (1022262.3591785085 205009.9899071819),GROCERY SUPERMARKET
6407,11374,POINT (1024359.7418933383 204251.9011082597),DISCOUNT STORE
6408,11374,POINT (1021404.1797781934 202152.29861267473),CONVENIENCE/GAS
6409,11374,POINT (1022270.4586248675 205133.8644077152),GROCERY SUPERMARKET
6410,11374,POINT (1023040.9489108837 198715.56088889815),CONVENIENCE STORE
6411,11374,POINT (1021758.901117757 203951.05770694066),GROCERY SUPERMARKET
6412,11374,POINT (1020763.9322004502 206177.1855581468),OTHER
6413,11374,POINT (1023164.5057960172 203787.26080346367),DISCOUNT STORE
6414,11374,POINT (1023230.7873646066 205842.18750921695),GROCERY SUPERMARKET
6415,11374,POINT (1022972.013345815 204916.36730628755),GROCERY SUPERMARKET
6416,11374,POINT (1020375.4648822321 203688.22246122145),CONVENIENCE STORE
6417,11374,POINT (1023980.2377536676 206160.37106933646),GROCERY SUPERMARKET
6418,11374,POINT (1020640.6418573931 205965.69350909084),GROCERY SUPERMARKET
6419,11374,POINT (1020065.8912024056 204602.23645290424),CONVENIENCE STORE
6420,11374,POINT (1021821.1938604657 201544.50324358),CONVENIENCE STORE
6421,11374,POINT (1022793.0184914903 205236.70014327753),GROCERY SUPERMARKET
6422,11374,POINT (1020763.9322004502 206177.1855581468),CONVENIENCE STORE
6423,11374,POINT (1021821.1938604657 201544.50324358),GROCERY SUPERMARKET
6424,11374,POINT (1023467.7909831912 206061.25351744855),STAND
6425,11374,POINT (1024636.479192838 204350.72246297757),CONVENIENCE STORE
6426,11374,POINT (1022998.7916850806 205677.8733999336),GROCERY SUPERMARKET
6427,11374,POINT (1022088.6855207537 204754.681037266),GROCERY SUPERMARKET
6428,11374,POINT (1022054.4865140386 205710.99937948925),CONVENIENCE STORE
6429,11379,POINT (1020759.1859615305 202690.5275184512),DELICATESSEN
6430,11379,POINT (1020124.339029594 203880.94101082438),DELICATESSEN
6431,11379,POINT (1020457.6051945162 203071.52493643967),TOBACCO RETAIL
6432,11379,POINT (1013146.9984578432 198832.93240718625),GROCERY SUPERMARKET
6433,11379,POINT (1015675.8095777887 198879.8034376032),GROCERY SUPERMARKET
6434,11379,POINT (1011749.1049901724 199403.31337663525),DELICATESSEN
6435,11379,POINT (1019390.798332782 198039.63808961734),GROCERY SUPERMARKET
6436,11379,POINT (1019622.4754995926 200961.9125511619),STATIONERY STORE
6437,11379,POINT (1019174.6855705413 202385.79526026687),DELICATESSEN
6438,11379,POINT (1014543.2651743734 201388.59095650908),GAS STATION
6439,11379,POINT (1017801.9794132716 199013.8077046687),TOBACCO RETAIL
6440,11379,POINT (1019388.7372553718 204440.9381993101),GROCERY SUPERMARKET
6441,11379,POINT (1018273.0486945561 198177.58905252584),GROCERY SUPERMARKET
6442,11379,POINT (1018205.9370399358 198992.50424207),GROCERY SUPERMARKET
6443,11379,POINT (1019544.31324994 199234.86754101777),CONVENIENCE STORE
6444,11379,POINT (1018597.0302642577 199047.70166426856),GROCERY SUPERMARKET
6445,11379,POINT (1015004.2442285451 198762.3502219914),CONVENIENCE STORE
6446,11379,POINT (1019370.9415667325 198352.94280851018),CONVENIENCE STORE
6447,11379,POINT (1018282.3305966071 203823.64169045765),GROCERY SUPERMARKET
6448,11379,POINT (1017719.4487123286 203374.73098923394),GROCERY SUPERMARKET
6449,11379,POINT (1018295.0624109773 199083.7080607993),CONVENIENCE STORE
6450,11379,POINT (1018752.3443681727 198607.0776875232),CONVENIENCE STORE
6451,11379,POINT (1017928.6419341948 199032.19884227405),BAR/LOUNGE
6452,11375,POINT (1029266.2312540159 201027.28381278028),GROCERY SUPERMARKET
6453,11375,POINT (1024862.0862946612 204015.9148585074),CONVENIENCE STORE
6454,11375,POINT (1025697.2875529502 198282.75411024792),GROCERY SUPERMARKET
6455,11375,POINT (1029539.1807882643 200832.65664291472),DELICATESSEN
6456,11375,POINT (1029074.6199640381 201119.61412139787),GROCERY SUPERMARKET
6457,11375,POINT (1024370.2287544346 202095.07215888743),GROCERY SUPERMARKET
6458,11375,POINT (1031226.501956955 199859.4437208426),GROCERY SUPERMARKET
6459,11375,POINT (1027761.1893397811 201926.05177538306),STAND
6460,11375,POINT (1027214.7863646452 202099.205846651),CONVENIENCE STORE
6461,11375,POINT (1025359.9239397787 198103.65641610985),CONVENIENCE STORE
6462,11375,POINT (1026280.4769751856 202998.2097545521),GROCERY SUPERMARKET
6463,11375,POINT (1027172.9294117515 201513.06158440726),STAND
6464,11375,POINT (1027384.2732849336 202023.72651578358),OTHER
6465,11375,POINT (1030800.4967923037 199661.88308923034),CONVENIENCE STORE
6466,11375,POINT (1023878.4338904701 200600.50393391537),GROCERY SUPERMARKET
6467,11375,POINT (1025804.1593244143 206793.7277603816),STAND
6468,11375,POINT (1024198.2370674789 198473.34817923827),CONVENIENCE STORE
6469,11375,POINT (1027252.9169874004 201546.2319241804),GROCERY SUPERMARKET
6470,11375,POINT (1029274.84893707 201022.08766763215),DELICATESSEN
6471,11375,POINT (1024950.4689096145 204205.51999666975),CONVENIENCE STORE
6472,11375,POINT (1027469.8372297292 202093.1234784251),STAND
6473,11375,POINT (1026761.7940938066 201978.9136782438),CONVENIENCE STORE
6474,11375,POINT (1026169.5479083678 205912.6644079369),CONVENIENCE STORE
6475,11375,POINT (1024413.4829682267 201931.20079953317),CONVENIENCE STORE
6476,11375,POINT (1024408.9771779727 196942.03940152028),GROCERY SUPERMARKET
6477,11375,POINT (1025978.3131215727 206400.54510407458),GROCERY SUPERMARKET
6478,11375,POINT (1024967.2633673546 198317.95077025788),GROCERY SUPERMARKET
6479,11375,POINT (1030976.568387904 199789.7473389356),GROCERY SUPERMARKET
6480,11375,POINT (1029108.2951195536 201341.9158292143),CONVENIENCE STORE
6481,11375,POINT (1026046.2364687249 206225.78629228205),DELICATESSEN
6482,11375,POINT (1027492.381215527 202023.91880359332),TOBACCO RETAIL
6483,11375,POINT (1026179.490233249 198068.62598351942),GROCERY SUPERMARKET
6484,11375,POINT (1025835.332864512 203471.07087122428),GROCERY SUPERMARKET
6485,11378,POINT (1010785.8705518376 202346.02996999084),GROCERY SUPERMARKET
6486,11378,POINT (1013811.2322874338 204080.47314264977),DELICATESSEN
6487,11378,POINT (1008935.4615971597 199790.12105478052),GROCERY SUPERMARKET
6488,11378,POINT (1008487.5809231104 202726.174936096),GROCERY SUPERMARKET
6489,11378,POINT (1008919.92505814 199804.68723569898),GROCERY SUPERMARKET
6490,11378,POINT (1011912.1707470797 205300.48673722518),DELICATESSEN
6491,11378,POINT (1014118.3563025194 204499.46281345573),CONVENIENCE STORE
6492,11378,POINT (1013700.715413604 203645.55864937147),CONVENIENCE STORE
6493,11378,POINT (1008209.0881889696 199847.69006785972),OTHER
6494,11378,POINT (1013518.7340664273 203912.1605938603),GROCERY SUPERMARKET
6495,11378,POINT (1012733.7600339127 203459.0828389531),GROCERY SUPERMARKET
6496,11378,POINT (1010696.0800470565 202338.64866577086),CONVENIENCE STORE
6497,11378,POINT (1011430.8616514006 199399.3059478816),GROCERY SUPERMARKET
6498,11378,POINT (1011539.0983555121 202499.8900589414),GROCERY SUPERMARKET
6499,11378,POINT (1012450.0156324893 203142.1500231417),DELICATESSEN
6500,11378,POINT (1013291.3921608619 203962.88596139627),GROCERY SUPERMARKET
6501,11378,POINT (1009906.4464231421 204086.59920143284),CONVENIENCE/GAS
6502,11378,POINT (1013394.401402004 203809.9990047105),GROCERY SUPERMARKET
6503,11378,POINT (1008578.8097953444 202711.69949147018),CONVENIENCE STORE
6504,11378,POINT (1014365.3796656036 204667.3600339347),CONVENIENCE STORE
6505,11378,POINT (1007762.9055691063 202561.5199640254),GROCERY SUPERMARKET
6506,11378,POINT (1010492.981443834 201748.2077669771),CONVENIENCE STORE
6507,11378,POINT (1011003.2329219125 202062.09832790628),GROCERY SUPERMARKET
6508,11378,POINT (1009540.6280729154 203780.1647859283),GROCERY SUPERMARKET
6509,11378,POINT (1011633.5558594967 202550.2770027016),GROCERY SUPERMARKET
6510,11378,POINT (1009582.2123216329 202712.72561813935),GROCERY SUPERMARKET
6511,11378,POINT (1014300.8513426858 205523.45606791636),GROCERY SUPERMARKET
6512,11378,POINT (1006538.642286187 204910.30112454965),RESTAURANT/ATUPA
6513,11378,POINT (1010795.7103119922 203227.7303020609),GROCERY SUPERMARKET
6514,11378,POINT (1008578.8097953444 202711.69949147018),GROCERY SUPERMARKET
6515,11378,POINT (1011974.5882834733 205877.73732354966),GROCERY SUPERMARKET
6516,11378,POINT (1013199.8231194125 205452.88865237273),CONVENIENCE STORE
