CAMIS,DBA,ZIPCODE,Latitude,Longitude
50077370,PASTA FRANCO,10024.0,40.785460929726,-73.972931149733
50077371,OVER GREENS,11235.0,40.587323441547,-73.953969516648
50077375,HUNAN SLURP SHOP,10009.0,40.726774806666,-73.985867802505
50077391,NEW PEKING KITCHEN,11372.0,40.749283692848,-73.888741094116
50077397,PAPA JOHN'S,11436.0,40.673354552584,-73.790339475996
50077401,CENTRO PIZZA,10075.0,40.771677128248,-73.95627498153
50077403,TWISTED MEXICAN GRILL,11102.0,40.772260717544,-73.927185699314
50077409,SANGER HALL,11104.0,40.746309524626,-73.915889202532
50077411,MISTER CHICKEN II,11101.0,40.747810498002,-73.947462951347
50077419,CHINA BAR,11354.0,40.760717132012,-73.833319266317
50077461,THAI DIVA CUISINE,11377.0,40.74199694001,-73.91892240303
50077472,BAR BEAU,11211.0,40.716861735536,-73.950178542766
50077476,L. M. CAFE,11101.0,40.749230261855,-73.949064283315
50077479,New Hardee Kitchen Inc.,11233.0,40.679547284971,-73.910681077038
50077480,YANG KEE'S NO.1 CHINESE KITCHEN,11416.0,40.679663925638,-73.862188854087
50077488,MASAL CAFE,11235.0,40.583558421598,-73.949432335882
50077492,CAFE ZONA SUR,11232.0,40.650248318951,-74.008652626
50077495,CROWN FRIED CHICKEN,11367.0,40.729294713356,-73.815191905992
50077505,KIN'D,11366.0,40.730182016358,-73.778422809476
50077507,TSUKUSHI RESTAURANT,10022.0,40.754328414932,-73.967215712875
50077519,NEW STAR SEAFOOD RESTAURANT,11220.0,40.63531387545,-74.009753184723
50077538,A LIVE KITCHEN,11413.0,40.676897421836,-73.742847576892
50077541,MODERN ORGANIZATION HUMAN DEVELOPMENT CENTER,11236.0,40.649660915262,-73.899290211435
50077559,Cabo Sports Bar,11040.0,40.751867722884,-73.702815096973
50077566,JANE FAST FOOD,11373.0,40.738040379566,-73.877234298614
50077574,BARE BURGER,10002.0,40.721634146838,-73.988441139993
50077575,CROWN FRIED CHICKEN,11210.0,40.634139613023,-73.950053188551
50077581,L'ADRESSE AMERICAN BISTRO,10018.0,40.753936992473,-73.985948643127
50077583,THE SWEET SAP,11358.0,40.757786594908,-73.791837791673
50077587,WYCKOFF RESTAURANT,11237.0,40.700554795216,-73.912953764428
50077594,HAPPY DAYS DINER,11201.0,40.694510718235,-73.993328602306
50077598,THE WATERFRONT (TRUMP GOLF LINKS),10465.0,40.812003407086,-73.835567392061
50077609,SUSHI KING,11237.0,40.698932891796,-73.917002274116
50077620,HALAL BROS,11422.0,40.665344205176,-73.730723178137
50077626,MONOMONO,10003.0,40.725570096056,-73.987989473665
50077630,TJ ASIAN BISTRO,11377.0,40.746110532406,-73.914041663909
50077644,WEST VILLAGE FINEST,10014.0,40.732556103463,-74.003384517675
50077650,SFILA PIZZA,10019.0,40.767411025006,-73.986061313335
50077658,JUICY MAMA,11213.0,40.670011131133,-73.93377563998
50077659,JAPONICA,10003.0,40.733653847465,-73.993028788601
50077695,ABOUT COFFEE,11201.0,40.690223274226,-73.991670305989
50077703,HAVANA CAFE,10462.0,40.833074336136,-73.851321465513
50077710,LAGMAN HOUSE,11235.0,40.587192160551,-73.955150520281
50077720,BUTTER BEANS (UNICEF),10017.0,40.750802304405,-73.970559592728
50077727,SABOR PERUANO RESTAURANT,11368.0,40.744856661221,-73.863565610117
50077729,PRET A MANGER,10017.0,40.750188498831,-73.974851188014
50077731,MCDONALD'S,10472.0,40.828659380684,-73.878092681216
50077756,ISLAND TRINI BURGER,11203.0,40.661432316785,-73.931426933688
50077758,THREE ROOSTERS,10019.0,40.765094643294,-73.987754888784
50077761,SAMMI SWEETZ,10306.0,40.573506563684,-74.118174998835
50077770,ISLAND BITES,10029.0,40.791066431668,-73.939017706889
50077772,CLASSIC CAR CLUB,10018.0,40.758485813513,-74.004923546014
50077783,Food Junction,11372.0,40.746870644551,-73.891184829597
50077786,SANTIAGO'S BEER GARDEN,10035.0,40.798331590194,-73.933712503772
50077803,AVOCADERIA,10001.0,40.751544309328,-74.005081838442
50077812,Blue Angel Lounge,11368.0,40.752066622248,-73.854202716594
50077814,FAMOUS FAMIGLIA PIZZERIA,10036.0,40.758156030302,-73.989098947881
50077821,HALAL DYNASTY,11432.0,40.712157743495,-73.788965278243
50077823,PATTIE SHAKE,10468.0,40.864919599878,-73.903576269204
50077824,HARLEM ALE HOUSE,10027.0,40.809269879972,-73.944997553648
50077826,TELEGRAPHE CAFE,10011.0,40.740093189528,-73.995561375817
50077842,LUCKY STAR CHINESE RESTAURANT,10472.0,40.832653687153,-73.859485717024
50077848,GLORIA JEANS COFFEE,10314.0,40.582297419955,-74.169052592685
50077853,RETRO FITNESS,11223.0,40.587991206534,-73.973861192559
50077869,A & A NUTRITION,11435.0,40.708612497954,-73.818412749134
50077882,CASTELL ROOFTOP,10018.0,40.755430525023,-73.989536141702
50077883,TRUE KITCHEN,10467.0,40.883139116313,-73.863031203256
50077888,EL JOBO SEAFOOD RESTAURANT,10466.0,40.892802372835,-73.855553034694
50077890,GREEN KITCHEN,10028.0,40.77665467344,-73.952643020402
50077893,CROWN CHICKEN & DELI,11208.0,40.675406917298,-73.871772904915
50077895,"COURTYARD LONG ISLAND CITY, MANHATTAN VIEW",11101.0,40.749841919717,-73.937139121325
50077896,JKJ 41,11355.0,40.762150101224,-73.815511913353
50077901,HILTON GARDEN INN,10019.0,40.76112014419,-73.986939811739
50077905,LAKOU,11213.0,40.672067960345,-73.930806721015
50077924,BODEGA PIZZA,10040.0,40.857169833265,-73.932399225153
50077932,EL CARIDAD RESTAURANT,10453.0,40.853223424692,-73.905834467264
50077934,BONBON BAKERY,11365.0,40.733067766495,-73.804645269805
50077940,KYMA,10011.0,40.738844169345,-73.992598823666
50077944,SLICE PIZZA,10017.0,40.751969562918,-73.973580045221
50077945,NONNA BEPPA,10013.0,40.725515577654,-74.007601729696
50077959,PERCY'S PIZZA,10012.0,40.729254192244,-74.001403530797
50077960,FAMOUS ROTISSERIE AND GRILL,11373.0,40.733840182011,-73.871577033806
50077964,KOPITIAM,10002.0,40.713981949474,-73.990830450745
50077989,EDO JAPANESE RESTAURANT,10003.0,40.737617183204,-73.991491150081
50078012,RED OAK RESTAURANT,11209.0,40.62556084265,-74.03018828963
50078018,BAYA BAR,10301.0,40.630834886167,-74.103296836665
50078022,TERRAVITA BAR & KITCHEN,10033.0,40.848107034346,-73.937808565216
50078026,MORGAN STANLEY CAFE,10019.0,40.760746417645,-73.983525051517
50078031,HAYAT CATERERS,11220.0,40.635145585292,-74.017081541156
50078033,FONTENOVA TAPAS,10471.0,40.88953310332,-73.898983282643
50078036,100% MR LIN,11201.0,40.690826232689,-73.98345224546
50078037,TOKUYAMA CAFE,10009.0,40.723935896017,-73.980294418642
50078038,FIREFLY,11104.0,40.744969615785,-73.919059518679
50078041,PIG HEAVEN,10028.0,40.775325010202,-73.956543368639
50078061,ROAST&CO,11415.0,40.709706377739,-73.830110844568
50078062,KONG SIHK TONG,10013.0,40.715469964619,-73.998080916789
50078069,SUSHI SUSHI,10031.0,40.818451684288,-73.952573420233
50078074,BURGER KING,11412.0,40.692980881432,-73.757508982838
50078075,HERO CERTIFIED BURGERS,10075.0,40.771156658467,-73.951993475837
50078082,LAMANO,10014.0,40.733802266469,-74.001522700717
50078086,NEW 7 BILLIARD,11354.0,40.764640250426,-73.810851723619
50078088,SANPANINO,11201.0,40.690223274226,-73.991670305989
50078091,MAMI YSABEL,11378.0,40.715170811534,-73.913096930523
50078093,AMBROSIA ELIXIRS,11206.0,40.699424577532,-73.929891037328
50078096,PARADISE SWEETS AND BAKERY,11220.0,40.634604296432,-74.020532991073
50078102,MANGO MANGO DESSERT,10013.0,40.715448005428,-73.998019593357
50078116,THE TRIE CAFE,10034.0,40.865098451604,-73.930872646121
50078127,PANCHITA'S PLACE,11215.0,40.660692378383,-73.994081697261
50078146,SERIE 69 BAR & RESTAURANT,10456.0,40.838470704505,-73.913101491799
50078153,FRESH TWIST,10306.0,40.575648866533,-74.119503501512
50078158,ZURUTTO RAMEN & GYOZA BAR,10023.0,40.778026892746,-73.980289181983
50078166,VIBES II,11434.0,40.684532963005,-73.771115027863
50078184,SHILLELAGH TAVERN,11103.0,40.761137076579,-73.909148988341
50078188,GRILL MASTER,11354.0,40.759098909404,-73.834139118565
50078191,MCDONALD'S,11229.0,40.597577690265,-73.941352046784
50078192,MCDONALD'S,11204.0,40.612813964882,-73.982531606496
50078193,99 CENT TASTY & FRESH PIZZA,10013.0,40.721426029021,-74.00474041648
50078195,99 CENTS FRESH & HOT PIZZA,10019.0,40.764514788457,-73.982303947291
50078200,BLUE STRIPES,10003.0,40.734787427898,-73.992909594027
50078216,FAMILY PIZZA,11225.0,40.655791577516,-73.959912040776
50078218,MEAL MART,11367.0,40.726346102347,-73.821669075826
50078220,CAVIAR RUSSE,10022.0,40.760618301849,-73.973587430672
50078221,CROWN FRIED CHICKEN,11207.0,40.662247495911,-73.892174047043
50078222,Fire Lounge DD,11215.0,40.667109696734,-73.994636245425
50078229,JOE & THE JUICE,10021.0,40.772054138636,-73.958924749419
50078233,EJEN,11232.0,40.655943840099,-74.007157679288
50078238,HARTBREAKERS,11237.0,40.70187108814,-73.922776314514
50078251,THE BREAKERS,11211.0,40.71760532648,-73.949626050152
50078285,STARBUCKS,11222.0,40.723515624571,-73.951512019729
50078286,BRICKLYN PIZZA,11221.0,40.692565868538,-73.910825842512
50078288,REEL DEEL JAMAICAN CUISINE,11203.0,40.652582578267,-73.93048463875
50078316,ZUCKER'S BAGELS FLATIRON,10010.0,40.740638799477,-73.987474316069
50078323,DE MOLE,11211.0,40.713859237829,-73.95770904768
50078334,La Nueva Delicia Peruana,11368.0,40.747718605327,-73.860578645523
50078345,URBAN BACKYARD,10012.0,40.720690483279,-73.996749567787
50078357,PICK-A-BAGEL,10010.0,40.738607047561,-73.98265727617
50078364,SHANGHAI 21,10013.0,40.71436383248,-73.998784360399
50078372,NAMASTE,11004.0,40.736990011596,-73.709925481755
50078373,BAMBOO YA,11375.0,40.721515486206,-73.848522849915
50078379,JUICE PRESS,10012.0,40.723432430253,-73.994721888197
50078380,JUICE PRESS,10012.0,40.72591930365,-74.001226674804
50078381,JUICE PRESS,10002.0,40.719981761458,-73.988095103409
50078384,EONS GREEK FOOD FOR LIFE,10016.0,40.745135560682,-73.975629018824
50078390,CP GRILL,11356.0,40.786103547332,-73.83723495235
50078405,TACOS EL CHULETON,10468.0,40.860048776877,-73.898449811668
50078406,CROWN FRIED CHICKEN & PIZZA,11236.0,40.648256786953,-73.897548170659
50078407,BRONX SOUL FOOD RESTAURANT,10469.0,40.871540694215,-73.848360560739
50078408,SUBWAY AND JUICE,11354.0,40.769672544886,-73.834701154592
50078414,FLAME,10024.0,40.784066952882,-73.974491683665
50078421,CAMPEON DEL POLLO RESTAURANT,11368.0,40.743595648408,-73.855877780046
50078425,SOY & SAKE,11430.0,40.648312826068,-73.788281497594
50078455,PURPLE DOUGH,11377.0,40.746891963273,-73.896425077029
50078463,LOS MARINILLOS,11354.0,40.764380848265,-73.82556668619
50078464,GLAZE,10022.0,40.759228663216,-73.970350102284
50078474,CHUAN TIAN XIA,11220.0,40.639549141438,-74.0089286781
50078481,ANBU ROOM,10458.0,40.865466837516,-73.892374747909
50078486,THE BELL HOUSE OUTPOST,11232.0,40.656127723574,-74.007420796795
50078490,SUBWAY,11106.0,40.765110523342,-73.931478615933
50078524,WHITMANS,10013.0,40.724911720355,-74.007731541794
50078532,KOSSARS & BEYOND,10002.0,40.716578321536,-73.988813578204
50078534,FU KEE CHINESE RESTAURANT,11214.0,40.60173989967,-73.993467548539
50078540,DYNASTY TASTE,10314.0,40.587830424688,-74.165639087175
50078568,POKE BOWL STATION,11214.0,40.603996267013,-73.997230636386
50078573,ALEGRITO,11204.0,40.613606976569,-73.981076281636
50078577,FLEMING BY LE BILBOQUET,10065.0,40.765363049008,-73.969780588918
50078581,THE SENECA,11385.0,40.704401006607,-73.910409606145
50078590,RED MANGO,11365.0,40.73938547537,-73.785771692593
50078592,AUNTIE ANNE'S PRETZELS,11234.0,40.609928854538,-73.922281617072
50078597,STELLA AND FLY,10128.0,40.778371011793,-73.948290876839
50078599,BEANS AND VINES EXPRESS,10034.0,40.866450433938,-73.924645306362
50078607,KAIGO COFFEE ROOM,11201.0,40.693391043919,-73.999487933783
50078618,KINGS COUNTY IMPERIAL LES,10002.0,40.717659397089,-73.985563112203
50078620,MAMA'S EMPANADAS,11421.0,40.693097338128,-73.853708308727
50078624,PANDA GARDEN,11367.0,40.718285019076,-73.81493756258
50078635,La Mina Bar Restaurant,10034.0,40.864053340993,-73.91921409974
50078644,JOE BROADWAY'S BILLIARDS AND SPORTS PUB,10303.0,40.626698822555,-74.162212688275
50078656,BARNEA BISTRO,10017.0,40.753111029363,-73.972085321659
50078659,INTERLUDE CAFE,10013.0,40.721066254972,-74.008398500588
50078660,MAIN STREET COFFEE,10307.0,40.510757434807,-74.248502145593
50078666,DUCK WONG,11214.0,40.599950095166,-73.990550886774
50078667,PEP BAKERY CAFE,11209.0,40.617778497392,-74.033365322226
50078668,BROOKLYN ROASTING COFFEE BAR (PWC),10017.0,40.752228818454,-73.979712138651
50078671,SOLDIER RESTAURANT,11212.0,40.664652284931,-73.923306182769
50078675,New Wah On,11208.0,40.671262690134,-73.882372107126
50078682,CRUST PIZZERIA,10304.0,40.603954757267,-74.083657069513
50078693,ZENITH THAI,11385.0,40.702469494299,-73.895174346603
50078698,ROOFTOP BAR,11249.0,40.721031711322,-73.958790366958
50078715,DOMINO'S,10029.0,40.793799522071,-73.943034860812
50078722,MCDONALD'S,11201.0,40.691343135158,-73.991580015825
50078724,MCDONALD'S,11223.0,40.597910011854,-73.96116763918
50078726,LINDA AZOGUENITA BAKERY & RESTAURANT,11368.0,40.743844580831,-73.855209602874
50078728,MCDONALD'S,11201.0,40.689815842146,-73.98140434252
50078731,MCDONALD'S,11385.0,40.699564944542,-73.910701038577
50078733,MCDONALD'S,11222.0,40.730389652883,-73.954270811296
50078750,CROWN FRIED CHICKEN,11435.0,40.701664818994,-73.807907811218
50078751,ALDO'S PIZZA,11417.0,40.672036405116,-73.843145324692
50078776,LEVAIN BAKERY,10023.0,40.779657231505,-73.980028720635
50078782,BAR VELOCE,10019.0,40.767136573281,-73.986259926967
50078790,DUN HUANG,11220.0,40.635141018065,-74.008971321316
50078793,BARZOLA,11106.0,40.761169605082,-73.923660281529
50078829,NEW SUCCESS CHINESE,11434.0,40.670141307992,-73.765317537608
50078833,LEMONS & OLIVES,11249.0,40.712277653662,-73.964000883117
50078845,TACOMBI FORT GREENE,11217.0,40.686845392213,-73.977990533712
50078853,CHRISTMAS IN THE CITY,10013.0,40.718722505485,-73.997582991088
50078860,A FEI CHINESE RESTAURANT,11216.0,40.683159795521,-73.940966411926
50078875,STARBUCKS COFFEE #29719,11215.0,40.677009015168,-73.983300663024
50078890,BARKING DOG,10128.0,40.783982143383,-73.950225623325
50078895,HAWA SMOOTHIES & BUBBLE TEA,10021.0,40.766251071201,-73.957141362125
50078907,A-JIAO SICHUAN CHINESE,10128.0,40.783034208126,-73.947980308606
50078920,TATO'S PIZZA,11214.0,40.608256200073,-74.001390172729
50078925,NINJA JAPAN TERIYAKI & SUSHI,11226.0,40.649858020166,-73.961836412328
50078928,SCORES NEW YORK,10001.0,40.751415370279,-74.003313294477
50078935,THE APARTMENT / HOX COFFEE SHOP,11249.0,40.721031711322,-73.958790366958
50078937,"THE MEZZANINE, THE BACKYARD",11249.0,40.721031711322,-73.958790366958
50078942,MORGENSTERN'S FINEST ICE CREAM,10012.0,40.727203860365,-73.999693325365
50078947,GREEN TEA,10301.0,40.644074740926,-74.076579988174
50078963,RONNIE'S SANDWICH SHOPPE,10306.0,40.574707472868,-74.105470293769
50078974,CHEN'S EXPRESS KITCHEN,10003.0,40.733002754159,-73.986487095919
50078975,GRAPE AND GRAIN,10009.0,40.724059469498,-73.980640727506
50078976,YARDS BAR & GRILL,11101.0,40.744052622948,-73.941197347469
50078979,BONCHON,11201.0,40.692168765981,-73.985997770855
50079002,BLACK BRICK,11249.0,40.714143294102,-73.961528920759
50079007,MILE END DELICATESSEN,11217.0,40.687500043028,-73.987167027854
50079017,ELOISE,11370.0,40.75860529358,-73.892021071721
50079025,NO. 8 KITCHEN & BAR,11354.0,40.764035816802,-73.831621474015
50079027,FOO SHUN RESTAURANT,11208.0,40.674423470763,-73.878584788332
50079043,"DOMODOMO KITCHEN, RAW BAR",10012.0,40.727821420367,-74.001710177992
50079045,Waza,11205.0,40.693459997641,-73.965615798772
50079054,LONG WON,11236.0,40.637350943776,-73.893637640692
50079058,DIG INN,11211.0,40.715794743939,-73.958930695428
50079098,"RBQ BAR, RESTAURANT AND MARKET",11693.0,40.584842842533,-73.819034999995
50079121,FORDHAM SEAFOOD & CHICKEN,10458.0,40.861667367421,-73.897547130305
50079125,VALERIO JUICE BAR,11356.0,40.784646897726,-73.845778701698
50079130,WARUDE,11216.0,40.684396521698,-73.944113012672
50079143,L'WREN,11232.0,40.650605374682,-74.004602025302
50079152,GOLDEN DRAGON,10304.0,40.625477160405,-74.074959093643
50079163,D'MARITZA'S CAKE SHOP,10032.0,40.83894497707,-73.937571409729
50079167,YIA YIA'S TAVERNA,11237.0,40.703877208169,-73.930896204323
50079171,Pinocchio Restaurant,10128.0,40.779770361128,-73.947246265705
50079182,PIZZA SECRET,11217.0,40.68076836975,-73.977520237742
50079188,VIN SUR VINGT,10069.0,40.776038174704,-73.989684535914
50079212,FRESH DIRECT CAFETERIA,10454.0,40.80222093332,-73.920770360432
50079220,NEWTOWN,11206.0,40.709158959102,-73.937073032781
50079228,QUICKLY,11373.0,40.740905866742,-73.879780338769
50079236,CHIKURIN,11214.0,40.599606951589,-73.990017985238
50079237,RAMEN SPOT,11222.0,40.726677983308,-73.952436942492
50079271,STARBUCKS COFFEE #53473,10006.0,40.706631127508,-74.012631080595
50079275,BLUE BOTTLE COFFEE,10023.0,40.779374695717,-73.981054265704
50079277,CHRIS RESTAURANT,11419.0,40.685768048795,-73.827518278512
50079278,LITTLE WAYLA/WAYLA,10002.0,40.718376467101,-73.992846412394
50079290,886,10003.0,40.728921504938,-73.988472343355
50079292,CANAS RESTAURANT AND BAR,11435.0,40.70221651427,-73.811209849967
50079294,KENNEDY FRIED CHICKEN,10470.0,40.903878452697,-73.850004840056
50079299,TEXAS CHICKEN AND BURGERS,11230.0,40.633223519221,-73.96705926639
50079324,MISFITS NUTRITION,11375.0,40.716304734443,-73.833802318121
50079353,NERD BE COOL ESPRESSO LAB,11231.0,40.676104450556,-73.998918451457
50079359,DIVE BAR LIC,11106.0,40.755737772782,-73.927979870795
50079366,MARINARA PIZZA,10022.0,40.756473936366,-73.964265667901
50079374,TAVA,11215.0,40.673023570656,-73.98309978506
50079386,BAREPAS,10031.0,40.827572259274,-73.945903783399
50079399,WAGAMAMA,10158.0,40.749068815335,-73.975681711257
50079404,BARCHAA,11207.0,40.691139818033,-73.90890216386
50079409,CHEESECAKE DIVA,11209.0,40.63268703064,-74.02727685439
50079419,GRACE'S,10011.0,40.739162794682,-74.001169182175
50079425,WHITE MAIZE,11231.0,40.682507821371,-73.993308174686
50079426,BEATSTRO,10454.0,40.807300203728,-73.927161668423
50079429,718 BISTRO,11235.0,40.580644108918,-73.966073702307
50079432,DON RAMON RESTAURANT,10025.0,40.800342627985,-73.962045982133
50079434,CLINTON HALL,10022.0,40.756093926255,-73.969503268632
50079461,TEPPEN RAMEN,10022.0,40.759346442472,-73.969415141271
50079467,DUSK TIL DAWN BAR & LOUNGE,11221.0,40.69201074858,-73.939159138238
50079475,SAKURA TOKYO,11216.0,40.677899504453,-73.949753499451
50079485,CARIDAD SEAFOOD RESTAURANT,10457.0,40.847589466336,-73.900485793642
50079488,JOE & THE JUICE GREENWICH ST,10007.0,40.716001936603,-74.011016780261
50079500,CITROEN,11222.0,40.731185700742,-73.954436237976
50079507,ACE BAGEL CAFE,11355.0,40.743721147473,-73.825664292037
50079510,BURGER KING,10461.0,40.852499318825,-73.828042163815
50079524,DOUGHNUT PLANT,10017.0,40.752093933162,-73.977604354379
50079526,CITY BEER,10016.0,40.748813559439,-73.975714286802
50079528,THREE BOWLS NOODLE HOUSE,11377.0,40.745852760403,-73.900732180007
50079530,THE CALABASH EXPERIENCE,11413.0,40.679926136137,-73.752119717522
50079537,"BREWERY HEIGHTS, GO GO STOP",11369.0,40.774414029772,-73.877293351848
50079543,DI FARA,11249.0,40.716792178083,-73.962075706378
50079545,ONE CUP TEA,10002.0,40.717048101701,-73.994736825267
50079549,MEXIJOE'S,11369.0,40.774414029772,-73.877293351848
50079556,TAP & POUR,11369.0,40.774414029772,-73.877293351848
50079558,DUNKIN,11430.0,40.648312826068,-73.788281497594
50079560,MR. WHUANG BBQ,11354.0,40.759087982554,-73.83417524265
50079561,AUNTIE ANNES,10475.0,40.865905409786,-73.830429747919
50079571,FRESH POND MEXICAN CUISINE,11385.0,40.705248259532,-73.896334939332
50079582,OBA GRILL,11375.0,40.720490639697,-73.845678809471
50079591,ANTIKA PIZZERIA,11103.0,40.76492821218,-73.917230174862
50079594,JUICERY KITCHEN,11211.0,40.717482902314,-73.952172973936
50079599,NICE ONE BAKERY,10013.0,40.715176257587,-73.9972548574
50079605,BRODO BROTH SHOP,10023.0,40.781276835876,-73.981212601038
50079608,TAIYAKI NYC,11249.0,40.714302455534,-73.961424218691
50079609,LA CUCA,11368.0,40.747262565028,-73.862514044714
50079610,Chateau 49,10022.0,40.754334372672,-73.968897696042
